__run_id,__done,sampling,llm,code,Time,TOTAL_DRAM_ENERGY (J),TOTAL_PACKAGE_ENERGY (J),TOTAL_PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,AVG_USED_MEMORY,AVG_USED_SWAP,TOTAL_ENERGY (J)
run_0_repetition_19,DONE,200,code-millenials-34b_temp_0.0,4,180.515,230152661.333,155992288.987,0,404335509504.0,0.0,27276613849.487,0.0,6046.912
run_1_repetition_19,DONE,200,code-millenials-34b_temp_0.0,61,136.689,176952466.054,122573613.581,0,404335509504.0,0.0,27277511717.372,0.0,4365.572
run_2_repetition_19,DONE,200,code-millenials-34b_temp_0.0,79,175.916,137740872.276,163016795.522,0,404335509504.0,0.0,27279876612.068,0.0,5490.755
run_3_repetition_19,DONE,200,code-millenials-34b_temp_0.0,63,178.115,2850127.362,171010975.447,0,404335509504.0,0.0,27279523422.135,0.0,5931.642
run_4_repetition_19,DONE,200,code-millenials-34b_temp_0.0,90,194.535,7303950.457,193804397.063,0,404335509504.0,0.0,27282751017.002,0.0,6432.616
run_5_repetition_19,DONE,200,code-millenials-34b_temp_0.0,53,153.305,8499020.304,157868689.717,0,404335509504.0,0.0,27281635034.667,0.0,4259.603
run_6_repetition_19,DONE,200,code-millenials-34b_temp_0.0,66,150.9,10447141.7,159687632.689,0,404335509504.0,0.0,27283319499.175,0.0,5047.641
run_7_repetition_19,DONE,200,code-millenials-34b_temp_0.0,52,175.717,15528068.521,191664660.014,0,404335509504.0,0.0,27288940981.527,0.0,5882.794
run_8_repetition_19,DONE,200,code-millenials-34b_temp_0.0,16,173.12,18854826.918,194852228.3,0,404335509504.0,0.0,27322136965.758,0.0,5786.947
run_9_repetition_19,DONE,200,speechless-codellama-34b_temp_0.0,4,140.302,17778377.646,162372079.052,0,404335509504.0,0.0,27289195066.993,0.0,4556.295
run_10_repetition_19,DONE,200,speechless-codellama-34b_temp_0.0,61,155.905,21897436.07,184713417.247,0,404335509504.0,0.0,27288423598.382,0.0,4091.72
run_11_repetition_19,DONE,200,speechless-codellama-34b_temp_0.0,79,168.31,25377128.965,203916403.679,0,404335509504.0,0.0,27286626226.259,0.0,4445.92
run_12_repetition_19,DONE,200,speechless-codellama-34b_temp_0.0,63,98.464,15873158.814,121879482.787,0,404335509504.0,0.0,27288190702.381,0.0,2883.238
run_13_repetition_19,DONE,200,speechless-codellama-34b_temp_0.0,90,166.115,28492714.491,209273016.971,0,404335509504.0,0.0,27291248846.769,0.0,4996.168
run_14_repetition_19,DONE,200,speechless-codellama-34b_temp_0.0,53,151.502,28045785.667,195244368.513,0,404335509504.0,0.0,27290386291.689,0.0,3910.149
run_15_repetition_19,TODO,200,speechless-codellama-34b_temp_0.0,66, , , , , , , , , 
run_16_repetition_19,DONE,200,speechless-codellama-34b_temp_0.0,52,174.51,36794871.714,5631953.25,0,404335509504.0,0.0,27297223293.364,0.0,5749.064
run_17_repetition_19,DONE,200,speechless-codellama-34b_temp_0.0,16,173.126,39242344.931,11048653.928,0,404335509504.0,0.0,27330244258.399,0.0,4591.914
run_18_repetition_19,DONE,200,wizardcoder-33b-1.1_temp_0.0,4,171.916,41169962.706,16050386.917,0,404335509504.0,0.0,27293255530.146,0.0,4822.293
run_19_repetition_19,DONE,200,wizardcoder-33b-1.1_temp_0.0,61,252.367,64646653.257,32594207.511,0,404335509504.0,0.0,27294610260.928,0.0,7949.158
run_20_repetition_19,DONE,200,wizardcoder-33b-1.1_temp_0.0,79,170.918,47122046.281,28498368.374,0,404335509504.0,0.0,27295785266.243,0.0,4412.852
run_21_repetition_19,DONE,200,wizardcoder-33b-1.1_temp_0.0,63,225.146,65011506.549,44726308.194,0,404335509504.0,0.0,37651415501.572,0.0,6552.535
run_22_repetition_19,DONE,200,wizardcoder-33b-1.1_temp_0.0,90,185.121,56944531.651,43416221.913,0,404335509504.0,0.0,27300366422.162,0.0,5505.651
run_23_repetition_19,DONE,200,wizardcoder-33b-1.1_temp_0.0,53,156.5,51090430.603,41903294.552,0,404335509504.0,0.0,27298288781.061,0.0,4964.53
run_24_repetition_19,DONE,200,wizardcoder-33b-1.1_temp_0.0,66,150.295,51542323.202,44754582.599,0,404335509504.0,0.0,27299764014.576,0.0,5018.15
run_25_repetition_19,DONE,200,wizardcoder-33b-1.1_temp_0.0,52,173.115,62682619.901,57169851.193,0,404335509504.0,0.0,27305928739.433,0.0,5620.649
run_26_repetition_19,DONE,200,wizardcoder-33b-1.1_temp_0.0,16,218.553,82928176.442,79729591.982,0,404335509504.0,0.0,27341576293.09,0.0,6571.672
run_0_repetition_20,DONE,200,code-millenials-34b_temp_0.0,4,175.317,69972972.178,70298558.105,0,404335509504.0,0.0,27304086698.278,0.0,5469.007
run_1_repetition_20,DONE,200,code-millenials-34b_temp_0.0,61,135.89,56494605.69,58639638.641,0,404335509504.0,0.0,27304522624.188,0.0,3877.15
run_2_repetition_20,DONE,200,code-millenials-34b_temp_0.0,79,172.915,73733800.491,79201035.236,0,404335509504.0,0.0,27304658106.827,0.0,4664.598
run_3_repetition_20,DONE,200,code-millenials-34b_temp_0.0,63,177.917,78066011.5,86778210.44,0,404335509504.0,0.0,27305808088.063,0.0,5444.029
run_4_repetition_20,DONE,200,code-millenials-34b_temp_0.0,90,195.729,89970225.702,102548699.75,0,404335509504.0,0.0,27308848236.669,0.0,6540.283
run_5_repetition_20,DONE,200,code-millenials-34b_temp_0.0,53,155.105,73817491.291,86265614.186,0,404335509504.0,0.0,27307811005.776,0.0,4030.342
run_6_repetition_20,DONE,200,code-millenials-34b_temp_0.0,66,148.301,71941971.371,86265480.484,0,404335509504.0,0.0,27308699025.055,0.0,3873.352
run_7_repetition_20,DONE,200,code-millenials-34b_temp_0.0,52,175.113,87478540.47,107054460.82,0,404335509504.0,0.0,27314914671.799,0.0,5850.4
run_8_repetition_20,DONE,200,code-millenials-34b_temp_0.0,16,173.319,89656221.431,111681265.19,0,404335509504.0,0.0,27348016198.783,0.0,4827.156
run_9_repetition_20,DONE,200,speechless-codellama-34b_temp_0.0,4,138.893,73317500.642,93228089.178,0,404335509504.0,0.0,27312121208.644,0.0,3672.356
run_10_repetition_20,DONE,200,speechless-codellama-34b_temp_0.0,61,155.7,84239414.593,108763715.113,0,404335509504.0,0.0,27312284535.467,0.0,5187.05
run_11_repetition_20,DONE,200,speechless-codellama-34b_temp_0.0,79,172.313,96280245.367,125862033.911,0,404335509504.0,0.0,27313221446.897,0.0,5060.741
run_12_repetition_20,DONE,200,speechless-codellama-34b_temp_0.0,63,98.467,56092134.052,74426957.251,0,404335509504.0,0.0,27315256025.652,0.0,2610.615
run_13_repetition_20,DONE,200,speechless-codellama-34b_temp_0.0,90,166.508,96282923.127,129571121.414,0,404335509504.0,0.0,27317923805.621,0.0,4944.513
run_14_repetition_20,TODO,200,speechless-codellama-34b_temp_0.0,53, , , , , , , , , 
run_15_repetition_20,TODO,200,speechless-codellama-34b_temp_0.0,66, , , , , , , , , 
run_16_repetition_20,TODO,200,speechless-codellama-34b_temp_0.0,52, , , , , , , , , 
run_17_repetition_20,TODO,200,speechless-codellama-34b_temp_0.0,16, , , , , , , , , 
run_18_repetition_20,TODO,200,wizardcoder-33b-1.1_temp_0.0,4, , , , , , , , , 
run_19_repetition_20,TODO,200,wizardcoder-33b-1.1_temp_0.0,61, , , , , , , , , 
run_20_repetition_20,TODO,200,wizardcoder-33b-1.1_temp_0.0,79, , , , , , , , , 
run_21_repetition_20,TODO,200,wizardcoder-33b-1.1_temp_0.0,63, , , , , , , , , 
run_22_repetition_20,TODO,200,wizardcoder-33b-1.1_temp_0.0,90, , , , , , , , , 
run_23_repetition_20,TODO,200,wizardcoder-33b-1.1_temp_0.0,53, , , , , , , , , 
run_24_repetition_20,TODO,200,wizardcoder-33b-1.1_temp_0.0,66, , , , , , , , , 
run_25_repetition_20,TODO,200,wizardcoder-33b-1.1_temp_0.0,52, , , , , , , , , 
run_26_repetition_20,TODO,200,wizardcoder-33b-1.1_temp_0.0,16, , , , , , , , , 
